cbsa_code	msa_name	year	n_protests	n_police_protests	total_size_est	police_size_est	any_arrests	any_property_damage	avg_protest_size
20500	Durham-Chapel Hill, NC	2018	79	5	15355.0	104.0	8.0	0000000000000000000000000000000000000000000000010000000000000000000000000000000	194.36708860759492
20500	Durham-Chapel Hill, NC	2019	50	3	2725.0	246.0	5.0	00000000001000000000000000000000000000000000000000	54.5
20500	Durham-Chapel Hill, NC	2020	67	30	5219.0	4036.0	4.0	0000000000000000000000000000000000001000000000000000100000000000000	77.8955223880597
20500	Durham-Chapel Hill, NC	2021	63	15	1525.0	496.0	0.0	1.0	24.206349206349206
20500	Durham-Chapel Hill, NC	2022	62	7	2304.0	100.0	0.0	1.0	37.16129032258065
20500	Durham-Chapel Hill, NC	2023	93	12	6039.0	1008.0	1.0	0.0	64.93548387096774
20500	Durham-Chapel Hill, NC	2024	168	20	8035.0	2084.0	1.0	8.0	47.82738095238095
20700	East Stroudsburg, PA	2017	3	0	6.0	0.0	0.0	000	2.0
20700	East Stroudsburg, PA	2018	6	0	124.0	0.0	0.0	000000	20.666666666666668
20700	East Stroudsburg, PA	2019	5	0	170.0	0.0	0.0	00000	34.0
20700	East Stroudsburg, PA	2020	10	8	2700.0	2700.0	0.0	0000000000	270.0
20700	East Stroudsburg, PA	2021	5	3	293.0	69.0	0.0	0.0	58.6
20700	East Stroudsburg, PA	2022	15	0	218.0	0.0	0.0	0.0	14.533333333333333
20700	East Stroudsburg, PA	2023	6	2	365.0	100.0	0.0	0.0	60.833333333333336
20700	East Stroudsburg, PA	2024	5	0	12.0	0.0	0.0	0.0	2.4
20740	Eau Claire, WI	2017	7	0	659.0	0.0	0.0	0000000	94.14285714285714
20740	Eau Claire, WI	2018	14	1	1007.0	0.0	0.0	00000000000000	71.92857142857143
20740	Eau Claire, WI	2019	8	0	345.0	0.0	0.0	00000000	43.125
20740	Eau Claire, WI	2020	11	2	516.0	200.0	0.0	00000000000	46.90909090909091
20740	Eau Claire, WI	2021	8	0	236.0	0.0	0.0	0.0	29.5
20740	Eau Claire, WI	2022	259	0	669.0	0.0	0.0	0.0	2.583011583011583
20740	Eau Claire, WI	2023	98	0	111.0	0.0	0.0	0.0	1.1326530612244898
20740	Eau Claire, WI	2024	14	0	12307.0	0.0	0.0	0.0	879.0714285714286
20940	El Centro, CA	2017	2	0	100.0	0.0	0.0	00	50.0
20940	El Centro, CA	2018	2	1	74.0	50.0	0.0	00	37.0
20940	El Centro, CA	2019	5	0	300.0	0.0	0.0	00000	60.0
20940	El Centro, CA	2020	8	3	627.0	400.0	0.0	00000000	78.375
20940	El Centro, CA	2021	9	1	102.0	0.0	0.0	0.0	11.333333333333334
20940	El Centro, CA	2022	6	1	56.0	30.0	0.0	0.0	9.333333333333334
20940	El Centro, CA	2023	6	0	735.0	0.0	0.0	0.0	122.5
20940	El Centro, CA	2024	4	0	24.0	0.0	0.0	0.0	6.0
21060	Elizabethtown-Fort Knox, KY	2017	2	0	100.0	0.0	0.0	00	50.0
21060	Elizabethtown-Fort Knox, KY	2018	6	0	112.0	0.0	0.0	000000	18.666666666666668
21060	Elizabethtown-Fort Knox, KY	2019	1	0	0.0	0.0	0.0	0	0.0
21060	Elizabethtown-Fort Knox, KY	2020	2	1	0.0	0.0	0.0	00	0.0
21060	Elizabethtown-Fort Knox, KY	2021	3	0	94.0	0.0	0.0	0.0	31.333333333333332
21060	Elizabethtown-Fort Knox, KY	2022	3	0	9.0	0.0	0.0	0.0	3.0
21060	Elizabethtown-Fort Knox, KY	2023	2	0	0.0	0.0	0.0	0.0	0.0
21140	Elkhart-Goshen, IN	2017	6	1	687.0	12.0	0.0	000000	114.5
21140	Elkhart-Goshen, IN	2018	13	1	8851.0	210.0	0.0	0000000000000	680.8461538461538
21140	Elkhart-Goshen, IN	2019	7	0	364.0	0.0	0.0	0000000	52.0
21140	Elkhart-Goshen, IN	2020	20	9	1163.0	545.0	0.0	00000000000000000000	58.15
21140	Elkhart-Goshen, IN	2022	114	0	11220.0	0.0	0.0	0.0	98.42105263157895
21140	Elkhart-Goshen, IN	2023	95	1	9192.0	60.0	0.0	0.0	96.7578947368421
21140	Elkhart-Goshen, IN	2024	3	0	64.0	0.0	0.0	0.0	21.333333333333332
21300	Elmira, NY	2018	5	1	31.0	24.0	0.0	00000	6.2
21300	Elmira, NY	2019	1	0	0.0	0.0	0.0	0	0.0
21300	Elmira, NY	2020	6	4	1133.0	1100.0	0.0	000000	188.83333333333334
21300	Elmira, NY	2021	6	0	26.0	0.0	0.0	0.0	4.333333333333333
21300	Elmira, NY	2022	9	1	236.0	11.0	0.0	0.0	26.22222222222222
21300	Elmira, NY	2023	2	0	24.0	0.0	0.0	0.0	12.0
21300	Elmira, NY	2024	1	0	50.0	0.0	0.0	0.0	50.0
21340	El Paso, TX	2017	22	2	2750.0	0.0	0.0	0000000000000000000000	125.0
21340	El Paso, TX	2018	51	9	11494.0	4491.0	0.0	000000000000000000000000000000000000000000000000000	225.37254901960785
21340	El Paso, TX	2019	34	2	17007.0	600.0	0.0	0000000000000000000000000000000000	500.20588235294116
21340	El Paso, TX	2020	41	13	2145.0	1687.0	2.0	00000000000000010000000000000000000000000	52.31707317073171
21340	El Paso, TX	2021	26	1	738.0	80.0	0.0	0.0	28.384615384615383
21340	El Paso, TX	2022	22	5	613.0	6.0	0.0	0.0	27.863636363636363
21340	El Paso, TX	2023	30	7	751.0	32.0	0.0	0.0	25.033333333333335
21340	El Paso, TX	2024	17	1	317.0	0.0	0.0	0.0	18.647058823529413
21420	Enid, OK	2018	4	0	384.0	0.0	0.0	0000	96.0
21420	Enid, OK	2020	3	2	0.0	0.0	0.0	000	0.0
21420	Enid, OK	2021	1	0	62.0	0.0	0.0	0.0	62.0
21420	Enid, OK	2022	4	0	38.0	0.0	0.0	0.0	9.5
21420	Enid, OK	2023	1	0	75.0	0.0	0.0	0.0	75.0
21500	Erie, PA	2017	10	1	4817.0	100.0	0.0	0000000000	481.7
21500	Erie, PA	2018	20	1	13907.0	34.0	0.0	00000000000000000000	695.35
21500	Erie, PA	2019	5	0	437.0	0.0	0.0	00000	87.4
21500	Erie, PA	2020	35	15	6219.0	3531.0	1.0	00000000000000000000000000000000000	177.68571428571428
21500	Erie, PA	2021	103	3	923.0	200.0	0.0	0.0	8.96116504854369
21500	Erie, PA	2022	16	1	1841.0	0.0	0.0	1.0	115.0625
21500	Erie, PA	2023	17	2	7040.0	4295.0	0.0	0.0	414.11764705882354
21500	Erie, PA	2024	10	0	15960.0	0.0	0.0	0.0	1596.0
21660	Eugene-Springfield, OR	2017	81	0	13889.0	0.0	0.0	000000100000000000000000000000000000000000000000000000000000000000000000000000000	171.46913580246914
21660	Eugene-Springfield, OR	2018	99	4	14194.0	267.0	0.0	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	143.37373737373738
21660	Eugene-Springfield, OR	2019	90	4	6812.0	2374.0	2.0	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	75.68888888888888
21660	Eugene-Springfield, OR	2020	149	65	19071.0	16555.0	12.0	00000000000000000000000000000001100000000000100000010000000000000000000100000100000000010000010000000000000000001100000000000000000000000000000000000	127.99328859060402
21660	Eugene-Springfield, OR	2021	136	4	1766.0	224.0	4.0	1.0	12.985294117647058
21660	Eugene-Springfield, OR	2022	197	9	4751.0	770.0	1.0	0.0	24.116751269035532
21660	Eugene-Springfield, OR	2023	132	11	4860.0	490.0	2.0	1.0	36.81818181818182
21660	Eugene-Springfield, OR	2024	132	6	10827.0	191.0	4.0	4.0	82.02272727272727
21780	Evansville, IN-KY	2017	9	0	1064.0	0.0	0.0	000000000	118.22222222222223
21780	Evansville, IN-KY	2018	16	1	16108.0	200.0	0.0	0000000000000000	1006.75
21780	Evansville, IN-KY	2019	10	1	252.0	0.0	0.0	0000000000	25.2
21780	Evansville, IN-KY	2020	23	11	1850.0	1557.0	1.0	00000000000000000000000	80.43478260869566
21780	Evansville, IN-KY	2021	19	1	936.0	25.0	0.0	0.0	49.26315789473684
21780	Evansville, IN-KY	2022	11	0	475.0	0.0	0.0	0.0	43.18181818181818
21780	Evansville, IN-KY	2023	5	0	211.0	0.0	0.0	0.0	42.2
21780	Evansville, IN-KY	2024	11	2	172.0	19.0	0.0	0.0	15.636363636363637
21820	Fairbanks, AK	2017	15	0	4851.0	0.0	0.0	000000000000000	323.4
21820	Fairbanks, AK	2018	17	2	1047.0	240.0	0.0	00000000000000000	61.588235294117645
21820	Fairbanks, AK	2019	12	0	1414.0	0.0	0.0	000000000000	117.83333333333333
21820	Fairbanks, AK	2020	4	3	800.0	800.0	0.0	0000	200.0
21820	Fairbanks, AK	2021	5	0	107.0	0.0	0.0	0.0	21.4
21820	Fairbanks, AK	2022	7	2	541.0	28.0	0.0	0.0	77.28571428571429
21820	Fairbanks, AK	2023	6	0	85.0	0.0	0.0	0.0	14.166666666666666
21820	Fairbanks, AK	2024	8	1	80.0	0.0	0.0	0.0	10.0
22020	Fargo, ND-MN	2017	17	0	3299.0	0.0	0.0	00000000000000000	194.05882352941177
22020	Fargo, ND-MN	2018	20	1	7882.0	200.0	0.0	00000000000000000000	394.1
22020	Fargo, ND-MN	2019	11	1	688.0	200.0	0.0	00000000000	62.54545454545455
22020	Fargo, ND-MN	2020	24	11	5499.0	5030.0	0.0	000000000000000000000000	229.125
22020	Fargo, ND-MN	2021	34	8	1143.0	189.0	0.0	0.0	33.61764705882353
22020	Fargo, ND-MN	2022	21	1	2476.0	50.0	0.0	0.0	117.9047619047619
22020	Fargo, ND-MN	2023	26	2	991.0	40.0	0.0	0.0	38.11538461538461
22020	Fargo, ND-MN	2024	6	2	74.0	36.0	0.0	0.0	12.333333333333334
22140	Farmington, NM	2017	2	0	123.0	0.0	0.0	00	61.5
22140	Farmington, NM	2018	7	1	250.0	150.0	0.0	0000000	35.714285714285715
22140	Farmington, NM	2019	4	0	0.0	0.0	0.0	0000	0.0
22140	Farmington, NM	2020	15	8	2154.0	930.0	0.0	000000000000100	143.6
22140	Farmington, NM	2021	3	1	18.0	18.0	0.0	0.0	6.0
22140	Farmington, NM	2022	2	0	14.0	0.0	0.0	0.0	7.0
22140	Farmington, NM	2023	4	0	30.0	0.0	0.0	0.0	7.5
22140	Farmington, NM	2024	3	0	500.0	0.0	0.0	0.0	166.66666666666666
22180	Fayetteville, NC	2017	3	0	171.0	0.0	0.0	000	57.0
22180	Fayetteville, NC	2018	13	0	615.0	0.0	0.0	0000000000000	47.30769230769231
22180	Fayetteville, NC	2019	5	0	8.0	0.0	0.0	00000	1.6
22180	Fayetteville, NC	2020	32	16	10045.0	2750.0	2.0	00100000000000000000000000000000	313.90625
22180	Fayetteville, NC	2021	17	4	412.0	73.0	0.0	0.0	24.235294117647058
22180	Fayetteville, NC	2022	22	12	797.0	413.0	0.0	0.0	36.22727272727273
22180	Fayetteville, NC	2023	49	1	20.0	12.0	0.0	0.0	0.40816326530612246
22180	Fayetteville, NC	2024	9	1	4500.0	0.0	0.0	0.0	500.0
22220	Fayetteville-Springdale-Rogers, AR	2017	20	3	2470.0	104.0	0.0	00000000000000000000	123.5
22220	Fayetteville-Springdale-Rogers, AR	2018	20	2	6045.0	1000.0	0.0	00000000000000000000	302.25
22220	Fayetteville-Springdale-Rogers, AR	2019	10	1	809.0	150.0	0.0	0000000000	80.9
22220	Fayetteville-Springdale-Rogers, AR	2020	20	11	3446.0	3136.0	0.0	00000100000000000000	172.3
22220	Fayetteville-Springdale-Rogers, AR	2021	70	7	1270.0	100.0	0.0	0.0	18.142857142857142
22220	Fayetteville-Springdale-Rogers, AR	2022	35	2	1053.0	25.0	0.0	0.0	30.085714285714285
22220	Fayetteville-Springdale-Rogers, AR	2023	29	3	1271.0	83.0	0.0	0.0	43.827586206896555
22220	Fayetteville-Springdale-Rogers, AR	2024	55	38	2583.0	0.0	0.0	0.0	46.96363636363636
22380	Flagstaff, AZ	2017	12	1	3802.0	0.0	0.0	000000000000	316.8333333333333
22380	Flagstaff, AZ	2018	27	2	6387.0	1008.0	1.0	000000000000000000000000000	236.55555555555554
22380	Flagstaff, AZ	2019	14	4	1123.0	300.0	0.0	00000000000000	80.21428571428571
22380	Flagstaff, AZ	2020	17	5	818.0	188.0	1.0	00000000000000000	48.11764705882353
22380	Flagstaff, AZ	2021	13	3	302.0	50.0	0.0	0.0	23.23076923076923
22380	Flagstaff, AZ	2022	16	0	1731.0	0.0	0.0	0.0	108.1875
22380	Flagstaff, AZ	2023	15	2	218.0	53.0	0.0	0.0	14.533333333333333
22380	Flagstaff, AZ	2024	34	6	4114.0	120.0	1.0	0.0	121.0
22420	Flint, MI	2017	5	0	750.0	0.0	0.0	00000	150.0
22420	Flint, MI	2018	31	1	1337.0	200.0	0.0	0000000000000000000000000000000	43.12903225806452
22420	Flint, MI	2019	11	0	50104.0	0.0	1.0	00000000000	4554.909090909091
22420	Flint, MI	2020	14	9	1505.0	1150.0	0.0	00000000000000	107.5
22420	Flint, MI	2021	25	3	1173.0	132.0	0.0	0.0	46.92
22420	Flint, MI	2022	13	1	636.0	32.0	0.0	0.0	48.92307692307692
22420	Flint, MI	2023	12	0	193.0	0.0	0.0	0.0	16.083333333333332
22420	Flint, MI	2024	62	2	7575.0	0.0	0.0	0.0	122.1774193548387
22500	Florence, SC	2018	6	1	210.0	0.0	0.0	000000	35.0
22500	Florence, SC	2019	3	0	66.0	0.0	0.0	000	22.0
22500	Florence, SC	2020	14	4	1850.0	1650.0	0.0	00000000000000	132.14285714285714
22500	Florence, SC	2021	5	0	0.0	0.0	0.0	0.0	0.0
22500	Florence, SC	2022	10	0	4054.0	0.0	0.0	0.0	405.4
22500	Florence, SC	2023	1	0	6.0	0.0	0.0	0.0	6.0
22520	Florence-Muscle Shoals, AL	2017	7	0	412.0	0.0	0.0	0000000	58.857142857142854
22520	Florence-Muscle Shoals, AL	2018	7	1	270.0	0.0	0.0	0000000	38.57142857142857
22520	Florence-Muscle Shoals, AL	2019	3	0	208.0	0.0	0.0	000	69.33333333333333
22520	Florence-Muscle Shoals, AL	2020	8	3	474.0	24.0	0.0	00000000	59.25
22520	Florence-Muscle Shoals, AL	2021	4	0	6.0	0.0	0.0	0.0	1.5
22520	Florence-Muscle Shoals, AL	2022	2	0	24.0	0.0	0.0	0.0	12.0
22520	Florence-Muscle Shoals, AL	2023	2	0	17.0	0.0	0.0	0.0	8.5
22520	Florence-Muscle Shoals, AL	2024	1	0	0.0	0.0	0.0	0.0	0.0
22540	Fond du Lac, WI	2018	3	0	225.0	0.0	0.0	000	75.0
22540	Fond du Lac, WI	2019	1	0	0.0	0.0	0.0	0	0.0
22540	Fond du Lac, WI	2020	1	1	0.0	0.0	0.0	0	0.0
22540	Fond du Lac, WI	2021	3	2	0.0	0.0	0.0	0.0	0.0
22540	Fond du Lac, WI	2022	12	0	24.0	0.0	0.0	0.0	2.0
22540	Fond du Lac, WI	2023	1	1	20.0	20.0	0.0	0.0	20.0
22540	Fond du Lac, WI	2024	3	0	1000.0	0.0	0.0	0.0	333.3333333333333
22660	Fort Collins, CO	2017	16	1	6344.0	20.0	0.0	0000000000000000	396.5
22660	Fort Collins, CO	2018	29	1	3914.0	200.0	0.0	00000000000000000000000000000	134.9655172413793
22660	Fort Collins, CO	2019	15	2	971.0	201.0	0.0	000000000000000	64.73333333333333
22660	Fort Collins, CO	2020	28	16	3813.0	1478.0	2.0	0000000000000000000000000000	136.17857142857142
22660	Fort Collins, CO	2021	17	3	1535.0	70.0	0.0	0.0	90.29411764705883
22660	Fort Collins, CO	2022	21	0	4361.0	0.0	0.0	1.0	207.66666666666666
22660	Fort Collins, CO	2023	43	4	2618.0	325.0	0.0	0.0	60.883720930232556
22660	Fort Collins, CO	2024	96	0	1521.0	0.0	1.0	0.0	15.84375
22900	Fort Smith, AR-OK	2017	1	0	0.0	0.0	0.0	0	0.0
22900	Fort Smith, AR-OK	2018	10	1	382.0	90.0	0.0	0000000000	38.2
22900	Fort Smith, AR-OK	2019	1	0	0.0	0.0	0.0	0	0.0
22900	Fort Smith, AR-OK	2020	14	11	1280.0	872.0	1.0	00000000000000	91.42857142857143
22900	Fort Smith, AR-OK	2021	10	0	119.0	0.0	0.0	0.0	11.9
22900	Fort Smith, AR-OK	2022	7	2	188.0	28.0	0.0	0.0	26.857142857142858
22900	Fort Smith, AR-OK	2023	5	1	279.0	9.0	0.0	0.0	55.8
22900	Fort Smith, AR-OK	2024	2	0	25.0	0.0	0.0	0.0	12.5
23060	Fort Wayne, IN	2017	18	1	1841.0	100.0	0.0	000000000000000000	102.27777777777777
23060	Fort Wayne, IN	2018	23	2	17672.0	265.0	0.0	00000000000000000000000	768.3478260869565
23060	Fort Wayne, IN	2019	7	1	317.0	0.0	0.0	0000000	45.285714285714285
23060	Fort Wayne, IN	2020	30	15	3583.0	685.0	5.0	000110000000000000000000000000	119.43333333333334
23060	Fort Wayne, IN	2021	32	3	1456.0	90.0	0.0	0.0	45.5
23060	Fort Wayne, IN	2022	44	1	3003.0	25.0	0.0	0.0	68.25
23060	Fort Wayne, IN	2023	98	4	818.0	378.0	0.0	0.0	8.346938775510203
23060	Fort Wayne, IN	2024	64	3	136.0	50.0	0.0	0.0	2.125
23420	Fresno, CA	2017	29	1	9603.0	0.0	0.0	00000000000000000000000000000	331.13793103448273
23420	Fresno, CA	2018	33	3	10335.0	1237.0	0.0	000000000000000000000000000000000	313.1818181818182
23420	Fresno, CA	2019	15	0	829.0	0.0	0.0	000000000000000	55.266666666666666
23420	Fresno, CA	2020	38	13	7038.0	5404.0	2.0	00000001000000000000000000000000000000	185.21052631578948
23420	Fresno, CA	2021	118	0	2262.0	0.0	3.0	0.0	19.16949152542373
23420	Fresno, CA	2022	108	6	5733.0	686.0	0.0	0.0	53.083333333333336
23420	Fresno, CA	2023	36	1	3583.0	0.0	1.0	1.0	99.52777777777777
23420	Fresno, CA	2024	94	3	714.0	0.0	0.0	0.0	7.595744680851064
23460	Gadsden, AL	2017	1	0	50.0	0.0	0.0	0	50.0
23460	Gadsden, AL	2018	2	0	0.0	0.0	0.0	00	0.0
23460	Gadsden, AL	2019	2	1	23.0	0.0	0.0	00	11.5
23460	Gadsden, AL	2020	13	10	442.0	442.0	0.0	0000000000000	34.0
23460	Gadsden, AL	2021	6	2	0.0	0.0	0.0	0.0	0.0
23460	Gadsden, AL	2022	2	0	0.0	0.0	0.0	0.0	0.0
23460	Gadsden, AL	2023	3	0	8.0	0.0	0.0	0.0	2.6666666666666665
23460	Gadsden, AL	2024	2	0	6.0	0.0	0.0	0.0	3.0
23540	Gainesville, FL	2017	24	0	6355.0	0.0	1.0	000000000000000000000000	264.7916666666667
23540	Gainesville, FL	2018	44	2	3384.0	500.0	1.0	00000000000000000000000000000000000000000000	76.9090909090909
23540	Gainesville, FL	2019	18	1	1432.0	0.0	0.0	000000000000000000	79.55555555555556
23540	Gainesville, FL	2020	28	7	2776.0	1702.0	1.0	0001000000000000000000000000	99.14285714285714
23540	Gainesville, FL	2021	41	6	4074.0	158.0	0.0	0.0	99.36585365853658
23540	Gainesville, FL	2022	42	5	5397.0	224.0	0.0	1.0	128.5
23540	Gainesville, FL	2023	28	7	4538.0	720.0	1.0	0.0	162.07142857142858
23540	Gainesville, FL	2024	38	2	1084.0	45.0	1.0	0.0	28.526315789473685
23580	Gainesville, GA	2017	2	0	275.0	0.0	0.0	00	137.5
23580	Gainesville, GA	2018	7	0	378.0	0.0	0.0	0000000	54.0
23580	Gainesville, GA	2019	4	0	24.0	0.0	0.0	0000	6.0
23580	Gainesville, GA	2020	11	7	947.0	635.0	3.0	00110000000	86.0909090909091
23580	Gainesville, GA	2021	3	1	85.0	50.0	0.0	0.0	28.333333333333332
23580	Gainesville, GA	2022	3	0	202.0	0.0	0.0	0.0	67.33333333333333
23580	Gainesville, GA	2023	1	0	0.0	0.0	0.0	0.0	0.0
23580	Gainesville, GA	2024	2	1	0.0	0.0	0.0	0.0	0.0
23900	Gettysburg, PA	2017	7	0	147.0	0.0	0.0	0000000	21.0
23900	Gettysburg, PA	2018	7	0	851.0	0.0	0.0	0000000	121.57142857142857
23900	Gettysburg, PA	2019	5	0	150.0	0.0	0.0	00000	30.0
23900	Gettysburg, PA	2020	17	9	565.0	233.0	3.0	00000000000000000	33.23529411764706
23900	Gettysburg, PA	2021	4	0	240.0	0.0	0.0	0.0	60.0
23900	Gettysburg, PA	2022	7	0	500.0	0.0	0.0	0.0	71.42857142857143
23900	Gettysburg, PA	2023	3	0	90.0	0.0	0.0	0.0	30.0
23900	Gettysburg, PA	2024	56	0	30.0	0.0	0.0	0.0	0.5357142857142857
24020	Glens Falls, NY	2017	9	1	2575.0	93.0	0.0	000000000	286.1111111111111
24020	Glens Falls, NY	2018	21	2	2838.0	45.0	0.0	000000000000000000000	135.14285714285714
24020	Glens Falls, NY	2019	19	1	780.0	0.0	0.0	0000000000000000000	41.05263157894737
24020	Glens Falls, NY	2020	50	38	2645.0	2297.0	0.0	00000000000000000000000000000000000000000000000000	52.9
24020	Glens Falls, NY	2021	31	23	384.0	42.0	0.0	0.0	12.387096774193548
24020	Glens Falls, NY	2022	11	2	526.0	90.0	0.0	0.0	47.81818181818182
24020	Glens Falls, NY	2023	4	1	605.0	50.0	0.0	0.0	151.25
24020	Glens Falls, NY	2024	4	2	2000.0	2000.0	0.0	0.0	500.0
24140	Goldsboro, NC	2017	1	0	25.0	0.0	0.0	0	25.0
24140	Goldsboro, NC	2018	1	0	0.0	0.0	0.0	0	0.0
24140	Goldsboro, NC	2020	3	2	300.0	300.0	0.0	000	100.0
24140	Goldsboro, NC	2021	3	0	250.0	0.0	0.0	0.0	83.33333333333333
24140	Goldsboro, NC	2022	5	0	0.0	0.0	0.0	0.0	0.0
24220	Grand Forks, ND-MN	2017	5	0	590.0	0.0	0.0	00000	118.0
24220	Grand Forks, ND-MN	2018	8	1	255.0	140.0	0.0	00000000	31.875
24220	Grand Forks, ND-MN	2019	2	0	65.0	0.0	0.0	00	32.5
24220	Grand Forks, ND-MN	2020	7	5	771.0	746.0	0.0	0000000	110.14285714285714
24220	Grand Forks, ND-MN	2021	5	0	100.0	0.0	0.0	0.0	20.0
24220	Grand Forks, ND-MN	2022	8	0	294.0	0.0	0.0	0.0	36.75
24220	Grand Forks, ND-MN	2023	3	1	0.0	0.0	0.0	0.0	0.0
24260	Grand Island, NE	2017	3	0	200.0	0.0	0.0	000	66.66666666666667
24260	Grand Island, NE	2018	6	1	185.0	100.0	0.0	000000	30.833333333333332
24260	Grand Island, NE	2019	6	0	122.0	0.0	0.0	000000	20.333333333333332
24260	Grand Island, NE	2020	4	2	400.0	400.0	0.0	0000	100.0
24260	Grand Island, NE	2021	5	2	237.0	10.0	0.0	0.0	47.4
24260	Grand Island, NE	2022	5	0	264.0	0.0	0.0	0.0	52.8
24260	Grand Island, NE	2023	1	0	100.0	0.0	0.0	0.0	100.0
24260	Grand Island, NE	2024	1	0	16.0	0.0	0.0	0.0	16.0
24300	Grand Junction, CO	2017	8	0	5744.0	0.0	0.0	00000000	718.0
24300	Grand Junction, CO	2018	16	2	2869.0	218.0	0.0	0000000000000000	179.3125
24300	Grand Junction, CO	2019	7	1	461.0	350.0	0.0	0000000	65.85714285714286
24300	Grand Junction, CO	2020	14	3	1146.0	650.0	0.0	00000000000000	81.85714285714286
24300	Grand Junction, CO	2021	17	2	958.0	425.0	0.0	0.0	56.35294117647059
24300	Grand Junction, CO	2022	9	0	461.0	0.0	0.0	0.0	51.22222222222222
24300	Grand Junction, CO	2023	10	0	550.0	0.0	0.0	0.0	55.0
24300	Grand Junction, CO	2024	4	0	76.0	0.0	0.0	0.0	19.0
24340	Grand Rapids-Kentwood, MI	2017	38	2	10978.0	3250.0	1.0	00000000000000000000000000000000000000	288.89473684210526
24340	Grand Rapids-Kentwood, MI	2018	76	2	16123.0	1400.0	1.0	0000000000000000000000000000000000000000000000000000000000000000000000000000	212.14473684210526
24340	Grand Rapids-Kentwood, MI	2019	33	2	4941.0	700.0	0.0	000000000000000000000000000000000	149.72727272727272
24340	Grand Rapids-Kentwood, MI	2020	66	28	14125.0	5825.0	3.0	000000000001000000000000000000000000000000000000000000000000000000	214.0151515151515
24340	Grand Rapids-Kentwood, MI	2021	45	14	2701.0	816.0	4.0	0.0	60.022222222222226
24340	Grand Rapids-Kentwood, MI	2022	59	18	6559.0	3193.0	2.0	0.0	111.16949152542372
24340	Grand Rapids-Kentwood, MI	2023	64	8	7848.0	142.0	0.0	0.0	122.625
24340	Grand Rapids-Kentwood, MI	2024	104	15	48910.0	24138.0	2.0	0.0	470.28846153846155
24420	Grants Pass, OR	2017	3	0	1.0	0.0	0.0	000	0.3333333333333333
24420	Grants Pass, OR	2018	5	1	922.0	0.0	0.0	00000	184.4
24420	Grants Pass, OR	2019	2	1	0.0	0.0	0.0	00	0.0
24420	Grants Pass, OR	2020	7	3	540.0	500.0	0.0	0000000	77.14285714285714
24420	Grants Pass, OR	2021	13	4	730.0	250.0	1.0	0.0	56.15384615384615
24420	Grants Pass, OR	2022	4	0	290.0	0.0	0.0	0.0	72.5
24420	Grants Pass, OR	2023	7	0	71.0	0.0	0.0	0.0	10.142857142857142
24420	Grants Pass, OR	2024	27	23	8.0	0.0	0.0	0.0	0.2962962962962963
24500	Great Falls, MT	2017	4	0	369.0	0.0	0.0	0000	92.25
24500	Great Falls, MT	2018	11	1	7770.0	0.0	0.0	00000000000	706.3636363636364
24500	Great Falls, MT	2019	6	2	148.0	124.0	0.0	000000	24.666666666666668
24500	Great Falls, MT	2020	9	4	1198.0	1150.0	0.0	000000000	133.11111111111111
24500	Great Falls, MT	2021	4	0	220.0	0.0	0.0	0.0	55.0
24500	Great Falls, MT	2022	10	1	58.0	0.0	0.0	0.0	5.8
24500	Great Falls, MT	2023	9	1	259.0	0.0	0.0	0.0	28.77777777777778
24500	Great Falls, MT	2024	1	0	9.0	0.0	0.0	0.0	9.0
24540	Greeley, CO	2017	4	0	336.0	0.0	0.0	0000	84.0
24540	Greeley, CO	2018	7	0	203.0	0.0	0.0	0000000	29.0
24540	Greeley, CO	2019	4	1	200.0	200.0	0.0	0000	50.0
24540	Greeley, CO	2020	9	4	1652.0	1602.0	1.0	000000000	183.55555555555554
24540	Greeley, CO	2021	4	0	63.0	0.0	0.0	0.0	15.75
24540	Greeley, CO	2022	13	0	102.0	0.0	0.0	0.0	7.846153846153846
24540	Greeley, CO	2023	9	0	156.0	0.0	0.0	0.0	17.333333333333332
24540	Greeley, CO	2024	9	0	36.0	0.0	0.0	0.0	4.0
24580	Green Bay, WI	2017	6	0	903.0	0.0	0.0	000000	150.5
24580	Green Bay, WI	2018	15	2	2282.0	900.0	0.0	000000000000000	152.13333333333333
24580	Green Bay, WI	2019	14	3	489.0	95.0	0.0	00000000000000	34.92857142857143
24580	Green Bay, WI	2020	31	18	27508.0	2564.0	1.0	0000000000000000000000000000000	887.3548387096774
24580	Green Bay, WI	2021	11	2	622.0	24.0	0.0	0.0	56.54545454545455
24580	Green Bay, WI	2022	26	0	1601.0	0.0	0.0	0.0	61.57692307692308
24580	Green Bay, WI	2023	13	2	242.0	68.0	1.0	0.0	18.615384615384617
24580	Green Bay, WI	2024	18	2	17180.0	2.0	0.0	0.0	954.4444444444445
24660	Greensboro-High Point, NC	2017	25	0	6382.0	0.0	1.0	0000000000000000000000000	255.28
24660	Greensboro-High Point, NC	2018	47	2	10399.0	397.0	0.0	00000000000000000000000000000000000000000000000	221.25531914893617
24660	Greensboro-High Point, NC	2019	9	0	18155.0	0.0	0.0	000000000	2017.2222222222222
24660	Greensboro-High Point, NC	2020	35	16	4017.0	3305.0	2.0	00011000000000010000000000000000000	114.77142857142857
